,Symbol,Name
2277,120115,코오롱인더우
2278,950160,코오롱티슈진
2279,021240,코웨이
2280,033290,코웰패션
2281,056360,코위버
2282,282880,코윈테크
2283,121850,코이즈
2284,448710,코츠테크놀로지
2285,126730,코칩
2286,015710,코콤
2287,052330,코텍
2288,322780,코퍼스코리아
2289,036420,콘텐트리중앙
2290,200130,콜마비앤에이치
2291,024720,콜마홀딩스
2292,031820,콤텍시스템
2293,294570,쿠콘
2294,192400,쿠쿠홀딩스
2295,284740,쿠쿠홈시스
2296,317690,퀀타매트릭스
2297,078940,퀀타피아
2298,227100,퀀텀온
2299,432720,퀄리타스반도체
2300,456190,큐라켐
2301,365270,큐라클
2302,348080,큐라티스
2303,086460,큐러블
2304,060280,큐렉소
2305,372320,큐로셀
2306,051780,큐로홀딩스
2307,115180,큐리언트
2308,445680,큐리옥스바이오시스템즈
2309,182360,큐브엔터
2310,405100,큐알티
2311,066310,큐에스아이
2312,136660,큐엠씨
2313,016600,큐캐피탈
2314,355390,크라우드웍스
2315,264900,크라운제과
2316,26490K,크라운제과우
2317,005740,크라운해태홀딩스
2318,005745,크라운해태홀딩스우
2319,259960,크래프톤
2320,096240,크레버스
2321,040350,크레오에스지
2322,215570,크로넥스
2323,110790,크리스에프앤씨
2324,900250,크리스탈신소재
2325,045520,크린앤사이언스
2326,036170,클라우드에어
2327,214150,클래시스
2328,352770,클리노믹스
2329,237880,클리오
2330,139670,키네마스터
2331,020120,키다리스튜디오
2332,413600,키움제6호스팩
2333,433530,키움제7호스팩
2334,446840,키움제8호스팩
2335,039490,키움증권
2336,054780,키이스트
2337,336040,타스컴
2338,219130,타이거일렉
2339,346010,타이드
2340,318660,타임기술
2341,434190,탈로스
2342,360070,탑머티리얼
2343,180060,탑선
2344,065130,탑엔지니어링
2345,134580,탑코미디어
2346,014580,태경비케이
2347,015890,태경산업
2348,006890,태경케미컬
2349,023160,태광
2350,003240,태광산업
2351,011280,태림포장
2352,323280,태성
2353,053620,태양
2354,052960,태양3C
2355,004100,태양금속
2356,004105,태양금속우
2357,116100,태양기계
2358,009410,태영건설
2359,009415,태영건설우
2360,044490,태웅
2361,124560,태웅로직스
2362,001420,태원물산
2363,191420,테고사이언스
2364,073640,테라사이언스
2365,066700,테라젠이텍스
2366,095610,테스
2367,055490,테이팩스
2368,308700,테크엔
2369,064520,테크엘
2370,089030,테크윙
2371,258050,테크트랜스
2372,054450,텔레칩스
2373,078000,텔코웨어
2374,200230,텔콘RF제약
2375,214420,토니모리
2376,393210,토마토시스템
2377,215480,토박스코리아
2378,051360,토비스
2379,045340,토탈소프트
2380,108230,톱텍
2381,079970,투비소프트
2382,199800,툴젠
2383,417790,트루엔
2384,290090,트윔
2385,026150,특수건설
2386,464280,티디에스팜
2387,322180,티라유텍
2388,117730,티로보틱스
2389,033830,티비씨
2390,057680,티사이언티픽
2391,204610,티쓰리
2392,064760,티씨케이
2393,246710,티앤알바이오팹
2394,340570,티앤엘
2395,043220,티에스넥스젠
2396,277880,티에스아이
2397,131290,티에스이
2398,019180,티에이치엔
2399,425420,티에프이
2400,131100,티엔엔터테인먼트
2401,356860,티엘비
2402,062860,티엘아이
2403,413300,티엘엔지니어링
2404,363280,티와이홀딩스
2405,36328K,티와이홀딩스우
2406,321550,티움바이오
2407,091810,티웨이항공
2408,004870,티웨이홀딩스
2409,425040,티이엠씨
2410,241790,티이엠씨씨엔에스
2411,104480,티케이케미칼
2412,081150,티플랙스
2413,130740,티피씨글로벌
2414,217880,틸론
2415,084730,팅크웨어
2416,440110,파두
2417,034230,파라다이스
2418,033540,파라텍
2419,388870,파로스아이바이오
2420,043200,파루
2421,214450,파마리서치
2422,217950,파마리서치바이오
2423,208340,파멥신
2424,005690,파미셀
2425,177830,파버나인
2426,037070,파세코
2427,150900,파수
2428,037030,파워넷
2429,047310,파워로직스
2430,266870,파워풀엑스
2431,368770,파이버프로
2432,170790,파이오링크
2433,049120,파인디앤씨
2434,038950,파인디지털
2435,441270,파인엠텍
2436,106240,파인테크닉스
2437,131760,파인텍
2438,065690,파커스
2439,140860,파크시스템스
2440,091700,파트론
2441,202960,판도라티비
2442,032800,판타지오
2443,318010,팜스빌
2444,036580,팜스코
2445,027710,팜스토리
2446,004720,팜젠사이언스
2447,266350,팡스카이
2448,225590,패션플랫폼
2449,054300,팬스타엔터프라이즈
2450,068050,팬엔터테인먼트
2451,028670,팬오션
2452,222110,팬젠
2453,271830,팸텍
2454,010820,퍼스텍
2455,016800,퍼시스
2456,263750,펄어비스
2457,251970,펌텍코리아
2458,001020,페이퍼코리아
2459,327610,펨토바이오메드
2460,168360,펨트론
2461,087010,펩트론
2462,090080,평화산업
2463,010770,평화홀딩스
2464,064800,포니링크
2465,119500,포메탈
2466,389140,포바이포
2467,105760,포스뱅크
2468,022100,포스코DX
2469,058430,포스코스틸리온
2470,009520,포스코엠텍
2471,047050,포스코인터내셔널
2472,003670,포스코퓨처엠
2473,189690,포시에스
2474,318020,포인트모바일
2475,256630,포인트엔지니어링
2476,331380,포커스에이치엔에스
2477,472850,폰드그룹
2478,039980,폴라리스AI
2479,041910,폴라리스AI파마
2480,234100,폴라리스세원
2481,041020,폴라리스오피스
2482,114630,폴라리스우노
2483,290720,푸드나무
2484,005670,푸드웰
2485,094940,푸른기술
2486,057880,푸른소나무
2487,007330,푸른저축은행
2488,017810,풀무원
2489,093380,풍강
2490,023900,풍국주정
2491,103140,풍산
2492,005810,풍산홀딩스
2493,371950,풍원정밀
2494,370090,퓨런티어
2495,445180,퓨릿
2496,151910,퓨처코어
2497,341170,퓨쳐메디신
2498,220100,퓨쳐켐
2499,035200,프럼파스트
2500,334970,프레스티지바이오로직스
2501,950210,프레스티지바이오파마
2502,321260,프로이천
2503,296160,프로젠
2504,053610,프로텍
2505,303360,프로티아
2506,377220,프롬바이오
2507,335810,프리시젼바이오
2508,053160,프리엠스
2509,405000,플라즈맵
2510,041590,플래스크
2511,367000,플래티어
2512,075130,플랜티넷
2513,222670,플럼라인생명과학
2514,009810,플레이그램
2515,237820,플레이디
2516,023770,플레이위드
2517,019570,플루토스
2518,300080,플리토
2519,033790,피노
2520,032580,피델릭스
2521,051380,피씨디렉트
2522,241820,피씨엘
2523,237750,피앤씨테크
2524,460940,피앤에스미캐닉스
2525,319660,피에스케이
2526,031980,피에스케이홀딩스
2527,002230,피에스텍
2528,043370,피에이치에이
2529,239890,피엔에이치테크
2530,347740,피엔케이피부임상연구센타
2531,137400,피엔티
2532,257370,피엔티엠에스
2533,147760,피엠티
2534,128660,피제이메탈
2535,006140,피제이전자
2536,376180,피코그램
2537,304840,피플바이오
2538,062970,피피아이
2539,087600,픽셀플러스
2540,291810,핀텔
2541,378340,필에너지
2542,161580,필옵틱스
2543,347770,핌스
2544,163730,핑거
2545,417180,핑거스토리
2546,446750,하나26호스팩
2547,448370,하나27호스팩
2548,454750,하나28호스팩
2549,454640,하나29호스팩
2550,469880,하나30호스팩
2551,469900,하나31호스팩
2552,475240,하나32호스팩
2553,475250,하나33호스팩
2554,406760,하나금융21호스팩
2555,418170,하나금융22호스팩
2556,435620,하나금융25호스팩
2557,086790,하나금융지주
2558,299030,하나기술
2559,067310,하나마이크론
2560,166090,하나머티리얼즈
2561,293480,하나제약
2562,039130,하나투어
2563,136480,하림
2564,003380,하림지주
2565,450330,하스
2566,101670,하이드로리튬
2567,365590,하이딥
2568,149980,하이로닉
2569,013030,하이록코리아
2570,352820,하이브
2571,126700,하이비젼시스템
2572,106080,하이소닉
2573,071090,하이스틸
2574,450050,하이제8호스팩
2575,160190,하이젠알앤엠
2576,221840,하이즈항공
2577,106190,하이텍팜
2578,019490,하이트론
2579,000080,하이트진로
2580,000087,하이트진로2우B
2581,000140,하이트진로홀딩스
2582,000145,하이트진로홀딩스우
2583,065650,하이퍼코퍼레이션
2584,066130,하츠
2585,152550,한국ANKOR유전
2586,004590,한국가구
2587,036460,한국가스공사
2588,039340,한국경제TV
2589,005430,한국공항
2590,071050,한국금융지주
2591,071055,한국금융지주우
2592,034950,한국기업평가
2593,010040,한국내화
2594,025540,한국단자
2595,222980,한국맥널티
2596,010100,한국무브넥스
2597,331660,한국미라클피플사
2598,256840,한국비엔씨
2599,219750,한국비티비
2600,004090,한국석유
2601,025550,한국선재
2602,002200,한국수출포장
2603,002960,한국쉘석유
2604,017890,한국알콜
2605,000240,한국앤컴퍼니
2606,080720,한국유니온제약
2607,123890,한국자산신탁
2608,015760,한국전력
2609,063570,한국전자금융
2610,041460,한국전자인증
2611,006200,한국전자홀딩스
2612,101680,한국정밀기계
2613,039740,한국정보공학
2614,053300,한국정보인증
2615,025770,한국정보통신
2616,436610,한국제11호스팩
2617,458610,한국제12호스팩
2618,464440,한국제13호스팩
2619,477530,한국제14호스팩
2620,479880,한국제15호스팩
2621,027970,한국제지
2622,023350,한국종합기술
2623,025890,한국주강
2624,000970,한국주철관
2625,104700,한국철강
2626,017960,한국카본
2627,023760,한국캐피탈
2628,054040,한국컴퓨터
2629,161890,한국콜마
2630,021650,한국큐빅
2631,161390,한국타이어앤테크놀로지
2632,053590,한국테크놀로지
2633,034830,한국토지신탁
2634,007280,한국특강
2635,032300,한국파마
2636,168490,한국패러랠
2637,037230,한국팩키지
2638,448900,한국피아이엠
2639,047810,한국항공우주
2640,123690,한국화장품
2641,003350,한국화장품제조
2642,030520,한글과컴퓨터
2643,052600,한네트
2644,011500,한농화성
2645,002390,한독
2646,256150,한독크린텍
2647,092460,한라IMS
2648,053690,한미글로벌
2649,042700,한미반도체
2650,008930,한미사이언스
2651,128940,한미약품
2652,452190,한빛레이저
2653,047080,한빛소프트
2654,009240,한샘
2655,452280,한선엔지니어링
2656,020000,한섬
2657,003680,한성기업
2658,066980,한성크린텍
2659,105630,한세실업
2660,069640,한세엠케이
2661,016450,한세예스24홀딩스
2662,010420,한솔PNS
2663,009180,한솔로지스틱스
2664,114810,한솔아이원스
2665,070590,한솔인티큐브
2666,213500,한솔제지
2667,014680,한솔케미칼
2668,004710,한솔테크닉스
2669,004150,한솔홀딩스
2670,025750,한솔홈데코
2671,226440,한송네오텍
2672,042520,한스바이오메드
2673,004960,한신공영
2674,011700,한신기계
2675,430690,한싹
2676,078350,한양디지텍
2677,045100,한양이엔지
2678,001750,한양증권
2679,001755,한양증권우
2680,018880,한온시스템
2681,009420,한올바이오파마
2682,320000,한울반도체
2683,091440,한울소재과학
2684,014130,한익스프레스
2685,024740,한일단조
2686,005860,한일사료
2687,300720,한일시멘트
2688,002220,한일철강
2689,006390,한일현대시멘트
2690,003300,한일홀딩스
2691,007770,한일화학
2692,051600,한전KPS
2693,052690,한전기술
2694,130660,한전산업
2695,198940,한주라이트메탈
2696,058450,한주에이알티
2697,107640,한중엔시에스
2698,002320,한진
2699,003480,한진중공업홀딩스
2700,180640,한진칼
2701,18064K,한진칼우
2702,005110,한창
2703,079170,한창산업
2704,009460,한창제지
2705,372910,한컴라이프케어
2706,054920,한컴위드
2707,002680,한탑
2708,000880,한화
2709,00088K,한화3우B
2710,452260,한화갤러리아
2711,45226K,한화갤러리아우
2712,451800,한화리츠
2713,088350,한화생명
2714,000370,한화손해보험
2715,009830,한화솔루션
2716,009835,한화솔루션우
2717,272210,한화시스템
2718,012450,한화에어로스페이스
2719,082740,한화엔진
2720,042660,한화오션
2721,000885,한화우
2722,003530,한화투자증권
2723,003535,한화투자증권우
2724,430460,한화플러스제3호스팩
2725,455310,한화플러스제4호스팩
2726,195870,해성디에스
2727,034810,해성산업
2728,03481K,해성산업1우
2729,059270,해성에어로보틱스
2730,076610,해성옵틱스
2731,101530,해태제과식품
2732,220180,핸디소프트
2733,143210,핸즈코퍼레이션
2734,900270,헝셩그룹
2735,214180,헥토이노베이션
2736,234340,헥토파이낸셜
2737,084990,헬릭스미스
2738,187660,현대ADM
2739,000720,현대건설
2740,000725,현대건설우
2741,170030,현대공업
2742,453340,현대그린푸드
2743,086280,현대글로비스
2744,064350,현대로템
2745,079430,현대리바트
2746,012330,현대모비스
2747,319400,현대무벡스
2748,048410,현대바이오
2749,052260,현대바이오랜드
2750,069960,현대백화점
2751,004560,현대비앤지스틸
2752,016790,현대사료
2753,004310,현대약품
2754,041440,현대에버다임
2755,039010,현대에이치티
2756,017800,현대엘리베이
2757,307950,현대오토에버
2758,011210,현대위아
2759,090850,현대이지웰
2760,004020,현대제철
2761,005440,현대지에프홀딩스
2762,005380,현대차
2763,005387,현대차2우B
2764,005389,현대차3우B
2765,005385,현대차우
2766,001500,현대차증권
2767,011760,현대코퍼레이션
2768,227840,현대코퍼레이션홀딩스
2769,126560,현대퓨처넷
2770,001450,현대해상
2771,057050,현대홈쇼핑
2772,460930,현대힘스
2773,092300,현우산업
2774,138360,협진
2775,011080,형지I&C
2776,093240,형지엘리트
2777,003010,혜인
2778,111110,호전실업
2779,008770,호텔신라
2780,008775,호텔신라우
2781,060560,홈센타홀딩스
2782,064240,홈캐스트
2783,039610,화성밸브
2784,378850,화승알앤에이
2785,241590,화승엔터프라이즈
2786,006060,화승인더
2787,013520,화승코퍼레이션
2788,010690,화신
2789,126640,화신정공
2790,133820,화인베스틸
2791,127980,화인써키트
2792,061250,화일약품
2793,010660,화천기계
2794,000850,화천기공
2795,016580,환인제약
2796,032560,황금에스티
2797,004800,효성
2798,094280,효성ITX
2799,097870,효성오앤비
2800,298040,효성중공업
2801,298050,효성첨단소재
2802,298020,효성티앤씨
2803,298000,효성화학
2804,093370,후성
2805,081660,휠라홀딩스
2806,290270,휴네시온
2807,005870,휴니드
2808,353190,휴럼
2809,192410,휴림네트웍스
2810,090710,휴림로봇
2811,078590,휴림에이텍
2812,205470,휴마시스
2813,115160,휴맥스
2814,028080,휴맥스홀딩스
2815,175140,휴먼테크놀로지
2816,200670,휴메딕스
2817,079980,휴비스
2818,065510,휴비츠
2819,215090,휴센텍
2820,005010,휴스틸
2821,263920,휴엠앤씨
2822,243070,휴온스
2823,084110,휴온스글로벌
2824,145020,휴젤
2825,024060,흥구석유
2826,010240,흥국
2827,189980,흥국에프엔비
2828,000540,흥국화재
2829,000545,흥국화재우
2830,003280,흥아해운
2831,037440,희림
2832,238490,힘스
